Number, Label1, Label2, UserName, UserLogin, UTM_X, UTM_X_Real, UTM_Y, UTM_Y_Real, Length_m, Length_Real_m, Stemming_m, Stemming_Real_m, Diameter_mm, Diameter_Real_mm, Subdrilling_m, Subdrilling_Real_m, Angle_deg, Angle_Real_deg, Azimuth_deg, Azimuth_Real_deg, Total_Charge_kg, Total_Charge_Real_kg, Charge_Bulk_kg, Charge_Bulk_Real_kg, Charge_Cartridge_kg, Charge_Cartridge_Real_kg, Booster_un, Booster_Real_un, Charge_Description, waterPresence, waterColumn_m, waterColumn_Real_m, eliminated, changed, dateUpdate, Burden_m, Spacing_m, Powder_Factor, Powder_Factor_Real, Redrill, Comment, final_length_m, truck_number, number_primes_qty, number_detonators_qty, temperature_deg, density
252, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748802.300, 748802.300, 8930562.450, 8930562.450, 10.638, 10.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.467, 132.100, 121.467, 132.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.1, 1, 0.000, 3.000, 0, 1, 30/06/2026. 18:07:05, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
253, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748804.550, 748804.550, 8930560.510, 8930560.510, 10.257, 9.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 115.916, 112.700, 115.916, 112.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 112.7, 0, 0.000, 0.000, 0, 1, 30/06/2026. 18:13:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
254, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.520, 748806.520, 8930558.290, 8930558.290, 10.528, 10.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.864, 121.100, 119.864, 121.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 121.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:14:20, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
255, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.240, 748808.240, 8930555.880, 8930555.880, 10.429, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.422, 129.000, 118.422, 129.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:18:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
256, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.850, 748809.850, 8930553.380, 8930553.380, 10.589, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.753, 132.000, 120.753, 132.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:18:38, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
257, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.450, 748811.450, 8930550.880, 8930550.880, 10.957, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.114, 144.200, 126.114, 144.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:02:02, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
258, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748813.050, 748813.050, 8930548.380, 8930548.380, 10.912, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.458, 140.100, 125.458, 140.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 17:30:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
259, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.660, 748814.660, 8930545.880, 8930545.880, 11.033, 10.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.221, 147.000, 127.221, 147.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:01:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
260, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.260, 748816.260, 8930543.380, 8930543.380, 11.222, 11.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.974, 151.800, 129.974, 151.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 151.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:01:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
261, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.860, 748817.860, 8930540.880, 8930540.880, 11.322, 11.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.431, 149.100, 131.431, 149.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:02:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
262, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.460, 748819.460, 8930538.380, 8930538.380, 11.265, 11.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.601, 151.400, 130.601, 151.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 151.4, 0, 0.000, 0.000, 0, 1, 30/06/2026. 19:01:09, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
263, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748821.070, 748821.070, 8930535.880, 8930535.880, 11.349, 11.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.824, 153.200, 131.824, 153.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 153.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:16:40, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
264, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.670, 748822.670, 8930533.380, 8930533.380, 11.218, 11.300, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.916, 129.000, 129.916, 129.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:11:21, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
265, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.270, 748824.270, 8930530.880, 8930530.880, 11.321, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.416, 116.300, 131.416, 116.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:11:01, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
266, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748825.880, 748825.880, 8930528.380, 8930528.380, 11.147, 9.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.882, 137.600, 128.882, 137.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:36:58, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
267, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.480, 748827.480, 8930525.880, 8930525.880, 11.217, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.901, 131.700, 129.901, 131.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 131.7, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:38:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
268, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748829.080, 748829.080, 8930523.380, 8930523.380, 11.213, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.843, 129.900, 129.843, 129.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:39:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
269, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748830.690, 748830.690, 8930520.880, 8930520.880, 11.063, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.658, 135.600, 127.658, 135.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:40:38, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
270, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748832.290, 748832.290, 8930518.380, 8930518.380, 10.972, 11.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.332, 137.900, 126.332, 137.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.9, 0, 0.000, 0.000, 0, 1, 30/06/2026. 19:41:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
271, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748833.890, 748833.890, 8930515.880, 8930515.880, 10.703, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.414, 123.300, 122.414, 123.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:44:14, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
272, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748835.490, 748835.490, 8930513.370, 8930513.370, 10.828, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.235, 122.700, 124.235, 122.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.7, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:45:02, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
273, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748837.100, 748837.100, 8930510.870, 8930510.870, 10.696, 11.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.312, 138.200, 122.312, 138.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:46:01, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
274, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748838.700, 748838.700, 8930508.370, 8930508.370, 10.587, 11.000, 2.300, 3.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.724, 116.300, 120.724, 116.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:46:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
275, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748837.470, 748837.470, 8930505.510, 8930505.510, 10.841, 11.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.424, 122.600, 124.424, 122.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:47:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
276, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748835.870, 748835.870, 8930508.010, 8930508.010, 10.849, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.540, 133.800, 124.540, 133.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:48:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
277, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748834.270, 748834.270, 8930510.510, 8930510.510, 10.729, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.792, 138.000, 122.792, 138.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:50:44, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
278, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748832.660, 748832.660, 8930513.010, 8930513.010, 10.911, 10.100, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.444, 118.600, 125.444, 118.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:02:16, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
279, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748831.060, 748831.060, 8930515.510, 8930515.510, 10.904, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.342, 137.900, 125.342, 137.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:03:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
280, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748829.460, 748829.460, 8930518.010, 8930518.010, 11.007, 11.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.842, 123.800, 126.842, 123.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:04:05, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
281, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.850, 748827.850, 8930520.510, 8930520.510, 11.105, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.270, 129.500, 128.270, 129.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.5, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:04:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
282, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748826.250, 748826.250, 8930523.010, 8930523.010, 11.165, 11.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.144, 137.100, 129.144, 137.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:04:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
283, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.650, 748824.650, 8930525.510, 8930525.510, 11.194, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.566, 153.800, 129.566, 153.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 153.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 17:34:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
284, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748823.050, 748823.050, 8930528.010, 8930528.010, 11.027, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.134, 140.400, 127.134, 140.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.4, 1, 0.000, 0.000, 0, 1, 30/06/2026. 17:38:55, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
285, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748821.440, 748821.440, 8930530.510, 8930530.510, 11.065, 10.900, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.687, 129.000, 127.687, 129.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:11:48, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
286, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.840, 748819.840, 8930533.010, 8930533.010, 11.016, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.973, 124.000, 126.973, 124.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.0, 0, 0.000, 0.000, 0, 1, 30/06/2026. 20:12:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
287, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748818.240, 748818.240, 8930535.510, 8930535.510, 11.185, 11.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.435, 149.100, 129.435, 149.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:18:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
288, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.630, 748816.630, 8930538.010, 8930538.010, 11.014, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.944, 133.200, 126.944, 133.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 17:58:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
289, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748815.030, 748815.030, 8930540.510, 8930540.510, 11.103, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.241, 139.800, 128.241, 139.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:03:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
290, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748813.430, 748813.430, 8930543.010, 8930543.010, 11.206, 11.100, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.741, 126.100, 129.741, 126.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.1, 1, 0.000, 6.000, 0, 1, 04/07/2026. 12:33:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
291, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.820, 748811.820, 8930545.510, 8930545.510, 10.986, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.536, 129.200, 126.536, 129.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:02:42, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
292, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748810.220, 748810.220, 8930548.010, 8930548.010, 10.859, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.686, 143.000, 124.686, 143.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.0, 0, 0.000, 0.000, 0, 1, 30/06/2026. 17:14:44, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
293, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.620, 748808.620, 8930550.510, 8930550.510, 10.668, 10.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.904, 128.200, 121.904, 128.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.2, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:18:47, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
294, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748807.020, 748807.020, 8930553.010, 8930553.010, 10.613, 10.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.102, 134.000, 121.102, 134.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.0, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:17:49, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
295, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748805.410, 748805.410, 8930555.510, 8930555.510, 10.475, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.092, 127.600, 119.092, 127.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:14:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
296, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.570, 748803.570, 8930557.840, 8930557.840, 10.376, 11.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.650, 152.800, 117.650, 152.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 152.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:12:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
297, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.380, 748801.380, 8930559.840, 8930559.840, 10.764, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.302, 131.700, 123.302, 131.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 131.7, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:07:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
298, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748799.130, 748799.130, 8930561.780, 8930561.780, 10.286, 9.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.339, 114.300, 116.339, 114.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 114.3, 0, 0.000, 0.000, 0, 1, 30/06/2026. 18:05:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
299, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.880, 748796.880, 8930563.720, 8930563.720, 10.266, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.047, 112.700, 116.047, 112.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 112.7, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:02:22, 0.000, 0.000, 0.000, 0.000, 1, , , , , , , 0.000
300, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748794.630, 748794.630, 8930565.650, 8930565.650, 10.515, 10.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.675, 129.600, 119.675, 129.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.6, 1, 0.000, 6.000, 0, 1, 04/07/2026. 12:33:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
301, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748792.380, 748792.380, 8930567.590, 8930567.590, 10.622, 10.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.234, 128.700, 121.234, 128.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.7, 1, 0.000, 6.000, 0, 1, 04/07/2026. 12:34:02, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
302, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748790.130, 748790.130, 8930569.530, 8930569.530, 10.755, 10.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.171, 133.200, 123.171, 133.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.2, 0, 0.000, 0.000, 0, 1, 30/06/2026. 12:48:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
303, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748787.880, 748787.880, 8930571.470, 8930571.470, 10.655, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.714, 141.900, 121.714, 141.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.9, 1, 0.000, 6.000, 0, 1, 30/06/2026. 11:39:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
304, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748785.630, 748785.630, 8930573.410, 8930573.410, 10.730, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.807, 111.100, 122.807, 111.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 111.1, 0, 0.000, 0.000, 0, 1, 30/06/2026. 12:44:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
305, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748783.380, 748783.380, 8930575.350, 8930575.350, 10.534, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.952, 126.300, 119.952, 126.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.3, 1, 0.000, 0.000, 0, 1, 01/07/2026. 12:15:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
306, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748781.130, 748781.130, 8930577.280, 8930577.280, 10.404, 10.100, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.058, 114.600, 118.058, 114.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 114.6, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:44:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
307, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748778.840, 748778.840, 8930579.170, 8930579.170, 10.339, 8.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.111, 96.800, 117.111, 96.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 96.8, 1, 0.000, 0.000, 0, 1, 04/07/2026. 12:34:20, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
308, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748776.510, 748776.510, 8930581.020, 8930581.020, 10.467, 10.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.976, 127.200, 118.976, 127.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.2, 1, 0.000, 0.000, 0, 1, 04/07/2026. 12:34:19, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
